city,day_bucket,hour,n_orders,n_surge,avg_value,surge_rate,demand_pct_within_city,surge_pct_within_city,class
Mumbai,weekday,18,526,34,327.02471482889734,0.06463878326996197,0.8958333333333334,0.5208333333333334,ALIGNED
Mumbai,weekday,19,781,369,335.0076824583867,0.47247119078104993,1.0,0.8958333333333334,ALIGNED
Mumbai,weekday,20,725,348,331.67310344827587,0.48,0.9791666666666666,0.9375,ALIGNED
Mumbai,weekday,21,537,255,339.53817504655495,0.4748603351955307,0.9166666666666666,0.9166666666666666,ALIGNED
Mumbai,weekday,22,253,13,331.5098814229249,0.05138339920948617,0.6875,0.375,ALIGNED
Mumbai,weekday,23,91,4,332.56043956043953,0.04395604395604396,0.3125,0.25,ALIGNED
Mumbai,weekend,0,18,5,356.3888888888889,0.2777777777777778,0.08333333333333333,0.8333333333333334,WASTE
Mumbai,weekend,1,10,1,429.7,0.1,0.020833333333333332,0.7083333333333334,WASTE
Mumbai,weekend,2,15,0,280.06666666666666,0.0,0.052083333333333336,0.041666666666666664,ALIGNED
Mumbai,weekend,3,21,1,354.8095238095238,0.047619047619047616,0.10416666666666667,0.3125,ALIGNED
Mumbai,weekend,4,15,2,360.8,0.13333333333333333,0.052083333333333336,0.7604166666666666,WASTE
Mumbai,weekend,5,30,4,362.73333333333335,0.13333333333333333,0.125,0.7604166666666666,WASTE
Mumbai,weekend,6,50,2,336.86,0.04,0.2604166666666667,0.1875,ALIGNED
Mumbai,weekend,7,65,5,339.83076923076925,0.07692307692307693,0.2916666666666667,0.5625,WASTE
Mumbai,weekend,8,107,8,314.93457943925233,0.07476635514018691,0.3958333333333333,0.5416666666666666,WASTE
Mumbai,weekend,9,115,7,317.1913043478261,0.06086956521739131,0.4375,0.4791666666666667,ALIGNED
Mumbai,weekend,10,128,10,337.5078125,0.078125,0.5,0.5833333333333334,WASTE
Mumbai,weekend,11,133,14,318.4887218045113,0.10526315789473684,0.5208333333333334,0.7291666666666666,ALIGNED
Mumbai,weekend,12,259,93,330.0733590733591,0.3590733590733591,0.7083333333333334,0.8541666666666666,ALIGNED
Mumbai,weekend,13,276,100,342.82608695652175,0.36231884057971014,0.75,0.875,ALIGNED
Mumbai,weekend,14,145,12,329.8689655172414,0.08275862068965517,0.5416666666666666,0.6041666666666666,ALIGNED
Mumbai,weekend,15,120,7,318.45,0.058333333333333334,0.4583333333333333,0.4166666666666667,ALIGNED
Mumbai,weekend,16,102,6,327.29411764705884,0.058823529411764705,0.3541666666666667,0.4375,ALIGNED
Mumbai,weekend,17,112,10,340.5625,0.08928571428571429,0.4166666666666667,0.6458333333333334,WASTE
Mumbai,weekend,18,224,21,341.3794642857143,0.09375,0.625,0.6666666666666666,ALIGNED
Mumbai,weekend,19,326,226,335.07361963190186,0.6932515337423313,0.84375,0.9583333333333334,ALIGNED
Mumbai,weekend,20,283,205,328.36749116607774,0.7243816254416962,0.7708333333333334,0.9791666666666666,ALIGNED
Mumbai,weekend,21,223,170,323.2062780269058,0.7623318385650224,0.6041666666666666,1.0,ALIGNED
Mumbai,weekend,22,105,10,320.51428571428573,0.09523809523809523,0.375,0.6875,WASTE
Mumbai,weekend,23,32,1,326.0625,0.03125,0.14583333333333334,0.14583333333333334,ALIGNED
Pune,weekday,0,25,0,380.8,0.0,0.22916666666666666,0.052083333333333336,ALIGNED
Pune,weekday,1,21,2,325.1904761904762,0.09523809523809523,0.17708333333333334,0.625,WASTE
Pune,weekday,2,23,1,373.04347826086956,0.043478260869565216,0.20833333333333334,0.22916666666666666,ALIGNED
Pune,weekday,3,26,0,358.96153846153845,0.0,0.25,0.052083333333333336,ALIGNED
Pune,weekday,4,19,0,361.7368421052632,0.0,0.14583333333333334,0.052083333333333336,ALIGNED
Pune,weekday,5,51,4,325.01960784313724,0.0784313725490196,0.3333333333333333,0.5833333333333334,WASTE
Pune,weekday,6,77,7,369.15584415584414,0.09090909090909091,0.5,0.6041666666666666,WASTE
Pune,weekday,7,102,4,332.20588235294116,0.0392156862745098,0.5625,0.20833333333333334,ALIGNED
Pune,weekday,8,112,7,295.49107142857144,0.0625,0.5833333333333334,0.4270833333333333,ALIGNED
Pune,weekday,9,143,7,327.4965034965035,0.04895104895104895,0.6666666666666666,0.2916666666666667,ALIGNED
Pune,weekday,10,157,7,342.8216560509554,0.044585987261146494,0.7708333333333334,0.2708333333333333,SUPPLY_GAP
Pune,weekday,11,179,7,354.1173184357542,0.03910614525139665,0.8541666666666666,0.1875,SUPPLY_GAP
Pune,weekday,12,353,88,324.40226628895186,0.24929178470254956,0.9375,0.8125,ALIGNED
Pune,weekday,13,394,112,337.21573604060916,0.28426395939086296,0.9791666666666666,0.8333333333333334,ALIGNED
Pune,weekday,14,202,14,321.2821782178218,0.06930693069306931,0.875,0.4791666666666667,SUPPLY_GAP
Pune,weekday,15,160,7,339.64375,0.04375,0.7916666666666666,0.25,SUPPLY_GAP
Pune,weekday,16,124,4,348.55645161290323,0.03225806451612903,0.625,0.16666666666666666,ALIGNED
Pune,weekday,17,149,11,320.7248322147651,0.0738255033557047,0.7291666666666666,0.5625,ALIGNED
Pune,weekday,18,289,16,311.1764705882353,0.05536332179930796,0.8958333333333334,0.3125,SUPPLY_GAP
Pune,weekday,19,441,185,316.4557823129252,0.41950113378684806,1.0,0.8958333333333334,ALIGNED
Pune,weekday,20,365,158,326.03561643835616,0.4328767123287671,0.9583333333333334,0.9166666666666666,ALIGNED
Pune,weekday,21,290,130,345.8379310344828,0.4482758620689655,0.9166666666666666,0.9375,ALIGNED
Pune,weekday,22,146,9,325.5821917808219,0.06164383561643835,0.6875,0.375,ALIGNED
Pune,weekday,23,40,1,310.975,0.025,0.3125,0.125,ALIGNED
Pune,weekend,0,9,2,334.44444444444446,0.2222222222222222,0.052083333333333336,0.7916666666666666,WASTE
Pune,weekend,1,16,1,282.9375,0.0625,0.10416666666666667,0.4270833333333333,ALIGNED
Pune,weekend,2,10,1,329.9,0.1,0.08333333333333333,0.6875,WASTE
Pune,weekend,3,4,0,390.5,0.0,0.020833333333333332,0.052083333333333336,ALIGNED
Pune,weekend,4,9,1,387.0,0.1111111111111111,0.052083333333333336,0.7291666666666666,WASTE
Pune,weekend,5,17,1,312.3529411764706,0.058823529411764705,0.125,0.3541666666666667,ALIGNED
Pune,weekend,6,34,1,340.5,0.029411764705882353,0.2708333333333333,0.14583333333333334,ALIGNED
Pune,weekend,7,37,7,297.9189189189189,0.1891891891891892,0.2916666666666667,0.7708333333333334,WASTE
Pune,weekend,8,52,3,343.21153846153845,0.057692307692307696,0.3541666666666667,0.3333333333333333,ALIGNED
Pune,weekend,9,61,6,304.26229508196724,0.09836065573770492,0.3958333333333333,0.6666666666666666,WASTE
Pune,weekend,10,71,5,321.22535211267603,0.07042253521126761,0.4791666666666667,0.5,WASTE
Pune,weekend,11,83,9,312.9277108433735,0.10843373493975904,0.5416666666666666,0.7083333333333334,ALIGNED
Pune,weekend,12,152,52,344.50657894736844,0.34210526315789475,0.75,0.8541666666666666,ALIGNED
Pune,weekend,13,148,59,307.1418918918919,0.39864864864864863,0.7083333333333334,0.875,ALIGNED
Pune,weekend,14,81,5,343.22222222222223,0.06172839506172839,0.5208333333333334,0.3958333333333333,ALIGNED
Pune,weekend,15,62,6,346.8225806451613,0.0967741935483871,0.4270833333333333,0.6458333333333334,WASTE
Pune,weekend,16,68,5,334.94117647058823,0.07352941176470588,0.4583333333333333,0.5416666666666666,WASTE
Pune,weekend,17,62,4,300.43548387096774,0.06451612903225806,0.4270833333333333,0.4583333333333333,ALIGNED
Pune,weekend,18,125,9,313.984,0.072,0.6458333333333334,0.5208333333333334,ALIGNED
Pune,weekend,19,168,123,322.1547619047619,0.7321428571428571,0.8125,1.0,ALIGNED
Pune,weekend,20,171,116,308.8888888888889,0.6783625730994152,0.8333333333333334,0.9583333333333334,ALIGNED
Pune,weekend,21,119,85,360.52941176470586,0.7142857142857143,0.6041666666666666,0.9791666666666666,ALIGNED
Pune,weekend,22,58,1,316.7068965517241,0.017241379310344827,0.375,0.10416666666666667,ALIGNED
Pune,weekend,23,21,3,337.9047619047619,0.14285714285714285,0.17708333333333334,0.75,WASTE
